essay_id,nb_of_tokens,mean_char_p_words,diff_words,optimal_sentences,nb_of_spell_errors,spell_errors_p_token,flesch_score,cos_dist,style_errors,grammar_errors,grammar_errors_p_token,discourse_markers,discourse_markers_p_sentence
7079.0,138.0,4.442028985507246,99.0,0.0,3.0,0.021739130434782608,79.9,0.5484516045682817,0.0,21.0,0.15217391304347827,6.0,1.0
7080.0,155.0,4.058064516129032,103.0,2.0,0.0,0.0,89.28,0.4885624925953107,0.0,15.0,0.0967741935483871,9.0,1.0
7081.0,77.0,4.1558441558441555,53.0,0.0,2.0,0.025974025974025976,65.22,0.4936833791507341,0.0,6.0,0.07792207792207792,5.0,2.5
7082.0,180.0,4.511111111111111,114.0,2.0,1.0,0.005555555555555556,80.01,0.4145359304866634,0.0,16.0,0.08888888888888889,9.0,1.0
7083.0,96.0,4.166666666666667,66.0,1.0,1.0,0.010416666666666666,82.65,0.6385698413080263,0.0,8.0,0.08333333333333333,5.0,0.8333333333333334
7084.0,62.0,4.354838709677419,41.0,0.0,0.0,0.0,75.84,0.5393625045973307,0.0,4.0,0.06451612903225806,3.0,1.0
7085.0,177.0,4.107344632768362,105.0,0.0,2.0,0.011299435028248588,81.12,0.5375890047253544,0.0,12.0,0.06779661016949153,10.0,10.0
7086.0,68.0,4.352941176470588,48.0,1.0,1.0,0.014705882352941176,82.24,0.6004319759040333,0.0,7.0,0.10294117647058823,7.0,1.4
7087.0,68.0,4.088235294117647,57.0,2.0,1.0,0.014705882352941176,90.5,0.6123907878297024,0.0,8.0,0.11764705882352941,2.0,0.4
7088.0,123.0,3.9430894308943087,66.0,3.0,2.0,0.016260162601626018,90.8,0.5301050832457819,0.0,18.0,0.14634146341463414,8.0,0.8888888888888888
7089.0,172.0,4.401162790697675,105.0,1.0,1.0,0.005813953488372093,73.58,0.5991100074414822,0.0,16.0,0.09302325581395349,10.0,1.0
7090.0,51.0,4.137254901960785,38.0,0.0,1.0,0.0196078431372549,69.96,0.5608165424982307,0.0,6.0,0.11764705882352941,5.0,2.5
7091.0,33.0,4.9393939393939394,27.0,2.0,1.0,0.030303030303030304,62.17,0.7615313573329129,0.0,4.0,0.12121212121212122,2.0,1.0
7092.0,53.0,4.867924528301887,44.0,0.0,1.0,0.018867924528301886,23.1,0.5646504740984785,0.0,7.0,0.1320754716981132,1.0,1.0
7093.0,91.0,3.758241758241758,53.0,1.0,1.0,0.01098901098901099,86.84,0.5344386138387518,0.0,9.0,0.0989010989010989,3.0,0.6
7094.0,68.0,4.220588235294118,47.0,2.0,2.0,0.029411764705882353,84.98,0.6434481154950705,0.0,11.0,0.16176470588235295,6.0,1.2
7095.0,83.0,4.156626506024097,50.0,3.0,1.0,0.012048192771084338,82.44,0.5294101933151629,0.0,8.0,0.0963855421686747,1.0,0.16666666666666666
7096.0,135.0,4.54074074074074,91.0,2.0,2.0,0.014814814814814815,72.76,0.5094748231874683,0.0,13.0,0.0962962962962963,4.0,0.5
7097.0,56.0,4.428571428571429,44.0,0.0,1.0,0.017857142857142856,68.81,0.5408285315716735,0.0,5.0,0.08928571428571429,2.0,0.6666666666666666
7098.0,29.0,3.8620689655172415,24.0,2.0,0.0,0.0,89.58,0.7393346239460311,0.0,3.0,0.10344827586206896,2.0,1.0
7099.0,163.0,4.552147239263804,115.0,5.0,1.0,0.006134969325153374,84.57,0.5343491236155897,0.0,21.0,0.12883435582822086,9.0,0.75
7100.0,45.0,4.066666666666666,25.0,1.0,2.0,0.044444444444444446,76.72,0.6026862957623091,0.0,7.0,0.15555555555555556,3.0,0.75
7101.0,61.0,4.459016393442623,39.0,1.0,1.0,0.01639344262295082,72.36,0.6144827781670794,0.0,5.0,0.08196721311475409,10.0,2.5
7102.0,91.0,4.285714285714286,58.0,2.0,0.0,0.0,69.31,0.6727377289300176,0.0,17.0,0.18681318681318682,8.0,2.0
7103.0,142.0,3.823943661971831,85.0,3.0,3.0,0.02112676056338028,88.77,0.6006460404892799,0.0,16.0,0.11267605633802817,8.0,0.8888888888888888
7104.0,76.0,4.5131578947368425,51.0,1.0,2.0,0.02631578947368421,70.47,0.6121421590276516,0.0,9.0,0.11842105263157894,5.0,1.6666666666666667
7105.0,75.0,4.226666666666667,58.0,0.0,1.0,0.013333333333333334,70.47,0.5495966389247673,0.0,6.0,0.08,1.0,0.3333333333333333
7106.0,91.0,3.989010989010989,57.0,2.0,0.0,0.0,83.05,0.4495418532902322,0.0,15.0,0.16483516483516483,2.0,0.3333333333333333
7107.0,166.0,4.596385542168675,117.0,0.0,3.0,0.018072289156626505,69.31,0.5516489961828721,1.0,13.0,0.0783132530120482,6.0,0.6666666666666666
7108.0,72.0,4.138888888888889,47.0,1.0,1.0,0.013888888888888888,78.59,0.5112430725217867,0.0,6.0,0.08333333333333333,5.0,1.6666666666666667
7109.0,163.0,4.03680981595092,96.0,2.0,3.0,0.018404907975460124,77.98,0.5335335855965109,0.0,12.0,0.0736196319018405,11.0,1.375
7110.0,92.0,4.217391304347826,63.0,0.0,1.0,0.010869565217391304,80.62,0.531902126008331,0.0,11.0,0.11956521739130435,5.0,1.0
7111.0,137.0,5.036496350364963,87.0,2.0,1.0,0.0072992700729927005,63.9,0.4845398214177272,1.0,19.0,0.1386861313868613,6.0,0.6666666666666666
7112.0,15.0,4.8,14.0,1.0,1.0,0.06666666666666667,73.17,0.6773365255599639,0.0,1.0,0.06666666666666667,1.0,1.0
7113.0,121.0,4.2809917355371905,78.0,0.0,2.0,0.01652892561983471,67.59,0.448977107941131,0.0,12.0,0.09917355371900827,1.0,0.2
7114.0,41.0,4.585365853658536,31.0,1.0,1.0,0.024390243902439025,66.03,0.5485396352836379,0.0,7.0,0.17073170731707318,0.0,0.0
7115.0,168.0,4.488095238095238,92.0,5.0,2.0,0.011904761904761904,66.17,0.40511678157263475,0.0,19.0,0.1130952380952381,4.0,0.5
7116.0,97.0,3.8762886597938144,63.0,2.0,1.0,0.010309278350515464,97.09,0.5480496986156211,0.0,13.0,0.13402061855670103,4.0,0.36363636363636365
7117.0,71.0,3.8732394366197185,42.0,0.0,1.0,0.014084507042253521,87.25,0.6334258980364793,0.0,6.0,0.08450704225352113,7.0,1.75
7118.0,58.0,4.827586206896552,37.0,2.0,2.0,0.034482758620689655,59.64,0.5638724847510685,0.0,6.0,0.10344827586206896,3.0,1.0
7119.0,17.0,4.352941176470588,15.0,1.0,1.0,0.058823529411764705,78.59,0.6986644741053718,0.0,3.0,0.17647058823529413,1.0,1.0
7120.0,94.0,4.404255319148936,59.0,0.0,3.0,0.031914893617021274,71.99,0.44376267002918857,0.0,12.0,0.1276595744680851,3.0,0.75
7121.0,50.0,4.24,34.0,1.0,3.0,0.06,94.96,0.5109163711555123,1.0,10.0,0.2,0.0,0.0
7122.0,98.0,4.051020408163265,53.0,0.0,4.0,0.04081632653061224,76.35,0.5088903890578007,0.0,12.0,0.12244897959183673,7.0,1.4
7123.0,15.0,4.733333333333333,14.0,1.0,0.0,0.0,47.79,0.7137479241404263,0.0,2.0,0.13333333333333333,0.0,0.0
7124.0,114.0,4.526315789473684,68.0,2.0,1.0,0.008771929824561403,85.99,0.502331506412187,0.0,17.0,0.14912280701754385,6.0,0.6
7125.0,175.0,4.628571428571429,108.0,3.0,1.0,0.005714285714285714,75.2,0.4309178634422517,0.0,24.0,0.13714285714285715,9.0,0.6428571428571429
7126.0,114.0,4.342105263157895,78.0,1.0,4.0,0.03508771929824561,83.46,0.47711469482231317,0.0,14.0,0.12280701754385964,4.0,0.5714285714285714
7127.0,81.0,4.604938271604938,58.0,1.0,1.0,0.012345679012345678,74.9,0.5535825364868432,0.0,10.0,0.12345679012345678,3.0,0.5
7128.0,169.0,4.313609467455621,106.0,4.0,2.0,0.011834319526627219,77.16,0.443854309981331,0.0,15.0,0.08875739644970414,13.0,1.8571428571428572
7129.0,223.0,4.062780269058296,132.0,3.0,0.0,0.0,88.67,0.5826457611874449,0.0,25.0,0.11210762331838565,12.0,1.0
7130.0,144.0,4.361111111111111,98.0,1.0,1.0,0.006944444444444444,37.65,0.5410259623680627,0.0,7.0,0.04861111111111111,5.0,1.6666666666666667
7131.0,163.0,4.3496932515337425,96.0,3.0,1.0,0.006134969325153374,69.41,0.5372606968730921,0.0,18.0,0.11042944785276074,10.0,1.1111111111111112
7132.0,52.0,4.326923076923077,40.0,1.0,1.0,0.019230769230769232,69.45,0.5152243517229794,0.0,8.0,0.15384615384615385,3.0,1.5
7133.0,123.0,4.349593495934959,56.0,0.0,4.0,0.032520325203252036,46.48,0.5285629589596437,0.0,13.0,0.10569105691056911,7.0,2.3333333333333335
7134.0,77.0,3.909090909090909,51.0,0.0,2.0,0.025974025974025976,76.76,0.5803216141451664,0.0,7.0,0.09090909090909091,5.0,1.25
7135.0,66.0,4.166666666666667,47.0,1.0,0.0,0.0,73.51,0.589008545624434,0.0,7.0,0.10606060606060606,1.0,0.3333333333333333
7136.0,127.0,4.582677165354331,83.0,0.0,1.0,0.007874015748031496,73.78,0.4567023376631385,0.0,17.0,0.13385826771653545,4.0,0.4444444444444444
7137.0,77.0,3.6493506493506493,49.0,1.0,0.0,0.0,84.71,0.534264043909647,0.0,6.0,0.07792207792207792,3.0,0.75
7138.0,66.0,4.333333333333333,45.0,1.0,1.0,0.015151515151515152,71.34,0.5795013188223413,0.0,10.0,0.15151515151515152,3.0,0.75
7139.0,200.0,4.49,114.0,2.0,1.0,0.005,73.58,0.49948557882072153,3.0,16.0,0.08,11.0,0.8461538461538461
7140.0,94.0,4.095744680851064,68.0,2.0,1.0,0.010638297872340425,82.75,0.47723757732964656,0.0,5.0,0.05319148936170213,7.0,1.0
7141.0,46.0,4.217391304347826,37.0,0.0,1.0,0.021739130434782608,89.38,0.5850919100094132,0.0,10.0,0.21739130434782608,4.0,1.3333333333333333
7142.0,89.0,4.842696629213483,60.0,1.0,1.0,0.011235955056179775,64.91,0.5083357095515686,0.0,8.0,0.0898876404494382,2.0,0.3333333333333333
7143.0,38.0,4.2368421052631575,33.0,1.0,1.0,0.02631578947368421,92.42,0.6726992085740496,0.0,3.0,0.07894736842105263,1.0,0.3333333333333333
7144.0,159.0,4.037735849056604,86.0,1.0,2.0,0.012578616352201259,86.33,0.465843448794627,0.0,13.0,0.08176100628930817,14.0,1.5555555555555556
7145.0,53.0,4.037735849056604,33.0,0.0,0.0,0.0,42.05,0.5919543238124333,0.0,4.0,0.07547169811320754,3.0,3.0
7146.0,118.0,4.398305084745763,82.0,1.0,2.0,0.01694915254237288,81.22,0.5059525380704291,0.0,17.0,0.1440677966101695,5.0,0.7142857142857143
7147.0,167.0,4.766467065868263,114.0,3.0,5.0,0.029940119760479042,65.52,0.47461676221380455,0.0,22.0,0.1317365269461078,6.0,0.5
7148.0,99.0,4.222222222222222,70.0,1.0,2.0,0.020202020202020204,82.34,0.42352872071296155,0.0,9.0,0.09090909090909091,3.0,0.5
7149.0,166.0,4.319277108433735,114.0,0.0,1.0,0.006024096385542169,72.19,0.35501167614810814,0.0,12.0,0.07228915662650602,4.0,0.8
7150.0,35.0,4.171428571428572,28.0,0.0,1.0,0.02857142857142857,87.72,0.7185488462752996,0.0,7.0,0.2,2.0,0.5
7151.0,253.0,4.071146245059288,138.0,2.0,1.0,0.003952569169960474,84.91,0.4275493742963187,0.0,22.0,0.08695652173913043,10.0,0.8333333333333334
7152.0,107.0,4.11214953271028,76.0,3.0,2.0,0.018691588785046728,89.38,0.6593246815308016,1.0,10.0,0.09345794392523364,11.0,1.5714285714285714
7153.0,251.0,4.434262948207171,140.0,3.0,1.0,0.00398406374501992,80.72,0.41202463962782754,0.0,30.0,0.11952191235059761,9.0,0.6428571428571429
7154.0,117.0,4.700854700854701,67.0,5.0,1.0,0.008547008547008548,81.73,0.46912635036700867,0.0,21.0,0.1794871794871795,3.0,0.375
7155.0,140.0,4.242857142857143,89.0,2.0,2.0,0.014285714285714285,78.48,0.5233018884877416,0.0,13.0,0.09285714285714286,3.0,0.375
7156.0,44.0,4.590909090909091,32.0,0.0,1.0,0.022727272727272728,68.47,0.604077228845839,0.0,6.0,0.13636363636363635,2.0,0.5
7157.0,87.0,4.2988505747126435,55.0,1.0,1.0,0.011494252873563218,77.98,0.6735113127281421,0.0,9.0,0.10344827586206896,10.0,2.0
7158.0,78.0,4.3076923076923075,61.0,1.0,1.0,0.01282051282051282,80.41,0.5510714275463309,0.0,10.0,0.1282051282051282,2.0,0.6666666666666666
7159.0,144.0,4.347222222222222,89.0,1.0,2.0,0.013888888888888888,71.85,0.39886079442407385,0.0,15.0,0.10416666666666667,6.0,0.75
7160.0,170.0,4.258823529411765,78.0,1.0,1.0,0.0058823529411764705,68.13,0.4514740447907546,0.0,15.0,0.08823529411764706,13.0,2.1666666666666665
7161.0,25.0,4.84,21.0,0.0,1.0,0.04,63.02,0.6979628118878634,0.0,4.0,0.16,5.0,5.0
7162.0,107.0,4.841121495327103,65.0,2.0,6.0,0.056074766355140186,61.46,0.42878599743096,0.0,20.0,0.18691588785046728,4.0,0.6666666666666666
7163.0,83.0,4.096385542168675,62.0,2.0,5.0,0.060240963855421686,79.8,0.7445236208145427,0.0,13.0,0.1566265060240964,6.0,1.2
7164.0,151.0,4.450331125827814,98.0,3.0,1.0,0.006622516556291391,74.53,0.47598489182164416,0.0,16.0,0.10596026490066225,9.0,1.2857142857142858
7165.0,144.0,4.534722222222222,96.0,2.0,1.0,0.006944444444444444,69.21,0.5239942122658849,0.0,11.0,0.0763888888888889,9.0,1.125
7166.0,104.0,4.480769230769231,74.0,1.0,4.0,0.038461538461538464,75.54,0.6793362660822045,0.0,13.0,0.125,8.0,1.6
7167.0,175.0,4.142857142857143,105.0,3.0,1.0,0.005714285714285714,78.89,0.46503572525254544,0.0,20.0,0.11428571428571428,9.0,0.9
7168.0,80.0,4.2875,62.0,1.0,0.0,0.0,83.15,0.5546225869636807,0.0,9.0,0.1125,6.0,1.0
7169.0,111.0,4.252252252252252,68.0,1.0,1.0,0.009009009009009009,74.08,0.47441880184617813,0.0,13.0,0.11711711711711711,5.0,0.625
7170.0,71.0,4.732394366197183,50.0,2.0,3.0,0.04225352112676056,75.5,0.6415670876241348,0.0,13.0,0.18309859154929578,4.0,0.6666666666666666
7171.0,117.0,4.452991452991453,86.0,0.0,3.0,0.02564102564102564,71.04,0.4301533586552393,0.0,11.0,0.09401709401709402,6.0,1.2
7172.0,76.0,4.131578947368421,46.0,2.0,3.0,0.039473684210526314,77.06,0.5457626892455871,0.0,10.0,0.13157894736842105,6.0,1.5
7173.0,157.0,4.3312101910828025,91.0,2.0,2.0,0.012738853503184714,69.65,0.5263678365497945,0.0,14.0,0.08917197452229299,16.0,2.6666666666666665
7174.0,139.0,4.39568345323741,82.0,2.0,2.0,0.014388489208633094,83.86,0.5395311729020215,0.0,25.0,0.17985611510791366,11.0,1.0
7175.0,69.0,4.188405797101449,48.0,2.0,1.0,0.014492753623188406,78.59,0.5190195401310349,0.0,6.0,0.08695652173913043,2.0,0.5
7176.0,82.0,4.2439024390243905,51.0,2.0,1.0,0.012195121951219513,69.15,0.5713097705655328,0.0,7.0,0.08536585365853659,1.0,0.3333333333333333
7177.0,115.0,4.269565217391304,74.0,3.0,1.0,0.008695652173913044,78.69,0.4432234452669632,0.0,16.0,0.1391304347826087,2.0,0.2857142857142857
7178.0,86.0,4.511627906976744,56.0,1.0,1.0,0.011627906976744186,74.53,0.46587173549689254,0.0,12.0,0.13953488372093023,3.0,0.75
7179.0,110.0,4.154545454545454,80.0,0.0,2.0,0.01818181818181818,80.72,0.5707648595806661,0.0,14.0,0.12727272727272726,5.0,1.0
7180.0,55.0,4.345454545454546,39.0,1.0,1.0,0.01818181818181818,69.41,0.6524899581142292,0.0,4.0,0.07272727272727272,5.0,1.6666666666666667
7181.0,211.0,4.360189573459715,97.0,3.0,3.0,0.014218009478672985,71.95,0.4939322731959126,0.0,20.0,0.0947867298578199,22.0,1.6923076923076923
7182.0,135.0,4.488888888888889,81.0,2.0,1.0,0.007407407407407408,79.3,0.4359991847572532,0.0,9.0,0.06666666666666667,4.0,0.6666666666666666
7183.0,252.0,4.4523809523809526,141.0,6.0,2.0,0.007936507936507936,66.78,0.4531799703845405,0.0,15.0,0.05952380952380952,16.0,1.3333333333333333
7184.0,150.0,4.24,96.0,1.0,3.0,0.02,82.54,0.4470195672657368,0.0,13.0,0.08666666666666667,5.0,0.45454545454545453
7185.0,167.0,4.520958083832335,96.0,3.0,1.0,0.005988023952095809,81.12,0.34151684677848404,0.0,24.0,0.1437125748502994,1.0,0.09090909090909091
7186.0,206.0,4.334951456310679,115.0,3.0,1.0,0.0048543689320388345,75.24,0.5118299565763191,0.0,14.0,0.06796116504854369,13.0,1.3
7187.0,144.0,4.513888888888889,77.0,1.0,1.0,0.006944444444444444,74.49,0.44150190226097097,0.0,14.0,0.09722222222222222,3.0,0.375
7188.0,154.0,4.62987012987013,71.0,3.0,1.0,0.006493506493506494,68.6,0.4585218287478947,0.0,12.0,0.07792207792207792,3.0,0.375
7189.0,66.0,4.636363636363637,44.0,0.0,1.0,0.015151515151515152,21.41,0.5633910492618384,0.0,3.0,0.045454545454545456,6.0,6.0
7190.0,168.0,4.071428571428571,92.0,4.0,2.0,0.011904761904761904,89.08,0.5393287763395413,0.0,14.0,0.08333333333333333,7.0,0.7
7191.0,77.0,4.311688311688312,52.0,1.0,1.0,0.012987012987012988,69.62,0.48737699776309873,0.0,2.0,0.025974025974025976,3.0,1.5
7192.0,33.0,4.454545454545454,27.0,1.0,2.0,0.06060606060606061,84.68,0.7189326823384439,0.0,3.0,0.09090909090909091,4.0,1.3333333333333333
7193.0,80.0,4.5375,56.0,2.0,1.0,0.0125,82.44,0.6491203085919157,1.0,11.0,0.1375,5.0,1.0
7194.0,67.0,3.8208955223880596,47.0,0.0,1.0,0.014925373134328358,70.81,0.4886530750412439,0.0,8.0,0.11940298507462686,3.0,1.5
7195.0,42.0,4.238095238095238,33.0,1.0,2.0,0.047619047619047616,74.53,0.5998383661041569,0.0,5.0,0.11904761904761904,4.0,2.0
7196.0,90.0,4.122222222222222,63.0,1.0,2.0,0.022222222222222223,81.33,0.5205338609371566,0.0,9.0,0.1,6.0,1.0
7197.0,188.0,4.398936170212766,110.0,6.0,1.0,0.005319148936170213,73.37,0.48541526785001854,0.0,19.0,0.10106382978723404,14.0,1.0769230769230769
7198.0,98.0,4.428571428571429,68.0,0.0,2.0,0.02040816326530612,63.06,0.4465088231023163,0.0,10.0,0.10204081632653061,2.0,0.6666666666666666
7199.0,45.0,4.644444444444445,34.0,2.0,1.0,0.022222222222222223,75.91,0.6387014204737453,1.0,3.0,0.06666666666666667,0.0,0.0
7200.0,117.0,4.666666666666667,76.0,4.0,5.0,0.042735042735042736,68.6,0.46209466018833,1.0,16.0,0.13675213675213677,4.0,0.6666666666666666
7201.0,40.0,5.175,35.0,0.0,2.0,0.05,61.02,0.7926712177664141,0.0,5.0,0.125,2.0,0.5
7202.0,181.0,4.348066298342541,120.0,3.0,1.0,0.0055248618784530384,67.79,0.4887892013068118,0.0,18.0,0.09944751381215469,6.0,0.6666666666666666
7203.0,36.0,4.055555555555555,28.0,1.0,0.0,0.0,93.14,0.6666646088587105,0.0,5.0,0.1388888888888889,1.0,0.3333333333333333
7204.0,175.0,4.542857142857143,98.0,2.0,3.0,0.017142857142857144,62.72,0.4559128713677748,0.0,23.0,0.13142857142857142,14.0,2.0
7205.0,59.0,4.0508474576271185,43.0,0.0,1.0,0.01694915254237288,78.25,0.6604677692790706,0.0,7.0,0.11864406779661017,3.0,0.5
7206.0,90.0,4.455555555555556,53.0,0.0,1.0,0.011111111111111112,76.72,0.5553282330351861,0.0,14.0,0.15555555555555556,4.0,0.5714285714285714
7207.0,79.0,4.265822784810126,38.0,1.0,2.0,0.02531645569620253,76.22,0.71896519822789,0.0,11.0,0.13924050632911392,7.0,1.1666666666666667
7208.0,53.0,4.30188679245283,37.0,0.0,1.0,0.018867924528301886,69.96,0.5372547517421802,0.0,7.0,0.1320754716981132,1.0,0.5
7209.0,181.0,4.027624309392265,111.0,1.0,1.0,0.0055248618784530384,78.52,0.4534232098443446,0.0,14.0,0.07734806629834254,11.0,1.5714285714285714
7210.0,100.0,4.61,66.0,3.0,1.0,0.01,71.14,0.5210136204640723,0.0,11.0,0.11,4.0,0.6666666666666666
7211.0,85.0,4.211764705882353,50.0,0.0,2.0,0.023529411764705882,75.03,0.6380194439115764,1.0,8.0,0.09411764705882353,5.0,1.25
7212.0,220.0,4.845454545454546,120.0,1.0,1.0,0.004545454545454545,73.07,0.4604771301856425,0.0,27.0,0.12272727272727273,6.0,0.4
7213.0,105.0,3.895238095238095,69.0,1.0,2.0,0.01904761904761905,77.91,0.6416328129862937,0.0,12.0,0.11428571428571428,7.0,1.75
7214.0,106.0,3.8867924528301887,72.0,1.0,0.0,0.0,77.4,0.6037462165233909,0.0,11.0,0.10377358490566038,13.0,3.25
7215.0,185.0,4.216216216216216,114.0,1.0,2.0,0.010810810810810811,85.62,0.39600710383952753,0.0,24.0,0.12972972972972974,9.0,1.0
7216.0,117.0,4.418803418803419,64.0,1.0,1.0,0.008547008547008548,74.59,0.40914135192812673,0.0,15.0,0.1282051282051282,1.0,0.14285714285714285
7217.0,169.0,4.5266272189349115,96.0,0.0,3.0,0.01775147928994083,66.78,0.5175271073894485,0.0,18.0,0.10650887573964497,9.0,1.125
7218.0,157.0,4.3312101910828025,92.0,0.0,2.0,0.012738853503184714,70.33,0.45410257935662135,0.0,15.0,0.09554140127388536,12.0,1.5
7219.0,104.0,4.25,57.0,1.0,1.0,0.009615384615384616,75.74,0.46337726167156734,0.0,7.0,0.0673076923076923,13.0,2.6
7220.0,51.0,3.5686274509803924,35.0,0.0,1.0,0.0196078431372549,62.01,0.8049680572075261,0.0,5.0,0.09803921568627451,5.0,5.0
7221.0,74.0,4.283783783783784,50.0,0.0,1.0,0.013513513513513514,59.3,0.563716847287503,0.0,9.0,0.12162162162162163,4.0,2.0
7222.0,120.0,4.683333333333334,86.0,1.0,2.0,0.016666666666666666,55.17,0.4983277584861917,0.0,16.0,0.13333333333333333,5.0,1.0
7223.0,10.0,5.0,8.0,0.0,1.0,0.1,69.79,0.6384027676274505,0.0,3.0,0.3,0.0,0.0
7224.0,146.0,4.465753424657534,99.0,3.0,2.0,0.0136986301369863,66.47,0.4724641698038442,0.0,15.0,0.10273972602739725,6.0,1.0
7225.0,80.0,4.225,49.0,1.0,1.0,0.0125,76.05,0.5692419197819617,0.0,8.0,0.1,3.0,0.75
7226.0,95.0,4.073684210526316,60.0,3.0,2.0,0.021052631578947368,72.36,0.6574780025963467,0.0,10.0,0.10526315789473684,6.0,1.0
7227.0,68.0,4.073529411764706,45.0,2.0,2.0,0.029411764705882353,81.67,0.7180959554290169,0.0,4.0,0.058823529411764705,5.0,1.6666666666666667
7228.0,100.0,3.86,59.0,3.0,1.0,0.01,87.76,0.5107192469733144,0.0,15.0,0.15,3.0,0.5
7229.0,205.0,4.317073170731708,111.0,1.0,2.0,0.00975609756097561,82.44,0.43125797851132275,0.0,15.0,0.07317073170731707,15.0,1.25
7230.0,58.0,4.448275862068965,38.0,2.0,2.0,0.034482758620689655,76.22,0.6309112514612676,0.0,12.0,0.20689655172413793,4.0,0.8
7231.0,231.0,4.714285714285714,138.0,4.0,3.0,0.012987012987012988,61.26,0.4390510321804659,0.0,28.0,0.12121212121212122,12.0,1.0909090909090908
7232.0,20.0,4.55,16.0,0.0,1.0,0.05,77.23,0.7447972174774338,0.0,5.0,0.25,0.0,0.0
7233.0,52.0,4.173076923076923,36.0,1.0,2.0,0.038461538461538464,75.4,0.5719344492963971,0.0,4.0,0.07692307692307693,0.0,0.0
7234.0,64.0,4.40625,42.0,0.0,1.0,0.015625,91.71,0.6332787413066678,1.0,5.0,0.078125,0.0,0.0
7235.0,82.0,4.414634146341464,53.0,2.0,1.0,0.012195121951219513,71.14,0.5434956535273148,0.0,8.0,0.0975609756097561,5.0,1.25
7236.0,33.0,4.606060606060606,27.0,2.0,1.0,0.030303030303030304,71.65,0.6255556320330016,0.0,5.0,0.15151515151515152,0.0,0.0
7237.0,84.0,3.8214285714285716,55.0,2.0,3.0,0.03571428571428571,90.8,0.6665488725349278,0.0,10.0,0.11904761904761904,8.0,1.3333333333333333
7238.0,78.0,4.1923076923076925,46.0,1.0,1.0,0.01282051282051282,93.44,0.5277541809324666,0.0,11.0,0.14102564102564102,3.0,0.6
7239.0,96.0,4.604166666666667,65.0,0.0,4.0,0.041666666666666664,68.7,0.5086106461627051,0.0,19.0,0.19791666666666666,3.0,0.6
7240.0,167.0,4.508982035928144,95.0,0.0,2.0,0.011976047904191617,66.78,0.4339987347064803,1.0,9.0,0.05389221556886228,8.0,1.3333333333333333
7241.0,72.0,4.861111111111111,45.0,1.0,2.0,0.027777777777777776,76.22,0.5551536881056733,0.0,12.0,0.16666666666666666,2.0,0.3333333333333333
7242.0,113.0,4.292035398230088,71.0,2.0,1.0,0.008849557522123894,82.14,0.4990364232656568,0.0,13.0,0.11504424778761062,1.0,0.14285714285714285
7243.0,133.0,4.62406015037594,82.0,4.0,2.0,0.015037593984962405,75.91,0.4268808047633077,0.0,14.0,0.10526315789473684,3.0,0.3333333333333333
7244.0,199.0,4.296482412060302,114.0,4.0,2.0,0.010050251256281407,77.98,0.5258295024505645,0.0,19.0,0.09547738693467336,6.0,0.5454545454545454
7245.0,93.0,4.182795698924731,64.0,1.0,1.0,0.010752688172043012,80.62,0.45305941744041967,0.0,12.0,0.12903225806451613,2.0,0.4
7246.0,138.0,4.340579710144928,83.0,3.0,1.0,0.007246376811594203,84.78,0.642143692352018,0.0,21.0,0.15217391304347827,14.0,1.1666666666666667
7247.0,88.0,4.363636363636363,51.0,1.0,3.0,0.03409090909090909,92.53,0.6638292076589698,0.0,18.0,0.20454545454545456,5.0,1.0
7248.0,193.0,4.005181347150259,111.0,2.0,2.0,0.010362694300518135,85.18,0.6313112908058829,0.0,19.0,0.09844559585492228,16.0,1.0
7249.0,122.0,4.5,78.0,2.0,1.0,0.00819672131147541,67.28,0.5446423852235385,0.0,10.0,0.08196721311475409,9.0,1.5
7250.0,112.0,4.410714285714286,75.0,2.0,2.0,0.017857142857142856,65.46,0.4523311191043702,0.0,10.0,0.08928571428571429,4.0,0.8
7251.0,63.0,4.285714285714286,50.0,1.0,3.0,0.047619047619047616,75.24,0.6097709331656926,0.0,6.0,0.09523809523809523,6.0,3.0
7253.0,100.0,4.4,69.0,2.0,3.0,0.03,82.04,0.5543500709706394,0.0,9.0,0.09,7.0,1.0
7254.0,14.0,4.714285714285714,13.0,1.0,1.0,0.07142857142857142,80.62,0.8649869097654213,0.0,2.0,0.14285714285714285,2.0,2.0
7255.0,121.0,4.355371900826446,84.0,1.0,1.0,0.008264462809917356,66.78,0.525758803438666,0.0,11.0,0.09090909090909091,8.0,1.3333333333333333
7256.0,212.0,4.55188679245283,119.0,2.0,4.0,0.018867924528301886,71.04,0.3698946346041928,0.0,23.0,0.10849056603773585,9.0,0.8181818181818182
7257.0,39.0,4.435897435897436,26.0,0.0,2.0,0.05128205128205128,83.36,0.6430633558766954,0.0,3.0,0.07692307692307693,1.0,0.3333333333333333
7258.0,63.0,4.365079365079365,43.0,1.0,1.0,0.015873015873015872,83.86,0.5625795746586604,0.0,8.0,0.12698412698412698,7.0,1.4
7259.0,118.0,4.61864406779661,64.0,1.0,2.0,0.01694915254237288,55.98,0.5807163798445181,0.0,7.0,0.059322033898305086,13.0,2.6
7260.0,60.0,4.183333333333334,48.0,0.0,1.0,0.016666666666666666,81.63,0.5705790659404537,0.0,11.0,0.18333333333333332,4.0,1.0
